TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
CTSA3;2,71;;-0,15;0,14;0,03;-38,14;-82,33;-124,60;-0,23;-2,83;-2,60;1,61;0,19;-0,09;-0,04;0,30;-93,74;-20,85;-23,27;0,22;0,78;0,17;-25,55;;1.548,58;18,79;-17,62;0,00;18.851.288,45
CTSA4;2,40;;-0,14;0,13;0,03;-38,14;-82,33;-124,60;-0,21;-2,83;-2,60;1,61;0,17;-0,08;-0,03;0,30;-93,74;-20,85;-23,27;0,22;0,78;0,17;-25,55;;2.080,06;18,79;-17,62;0,00;18.851.288,45
CTSA8;0,00;;0,00;0,00;0,00;-38,14;-82,33;-124,60;0,00;-2,83;-2,60;1,61;0,00;0,00;0,00;0,30;-93,74;-20,85;-23,27;0,22;0,78;0,17;-25,55;;;18,79;-17,62;0,00;18.851.288,45
CURY3;33,59;4,41;12,46;7,37;1,89;39,14;22,18;16,90;9,50;9,28;-0,22;-0,17;2,11;6,23;-4,50;2,10;59,14;15,17;31,96;0,26;0,70;0,90;30,96;37,48;64.640.509,57;4,56;2,69;0,35;9.804.084.205,92
CVCB3;2,09;;-10,91;2,35;0,29;95,23;9,09;-6,83;8,19;9,81;1,62;0,46;0,74;-3,36;-0,71;0,87;-21,49;-2,67;10,89;0,12;0,88;0,39;-4,20;;20.268.262,96;0,89;-0,19;0,20;1.098.485.392,73
CXSE3;14,14;8,30;9,79;3,18;2,94;;;;8,94;8,71;-0,23;-0,08;;66,55;-3,34;1,59;32,52;30,05;30,60;0,92;0,08;0,00;;23,06;54.656.022,39;4,44;1,44;0,36;42.420.000.000,00
CYRE3;30,82;3,47;7,02;1,21;0,51;32,58;23,51;19,60;5,86;7,65;1,79;0,37;1,38;1,27;-1,16;3,36;17,22;7,20;10,23;0,42;0,54;0,37;15,17;32,29;140.536.380,43;25,48;4,39;0,16;11.834.880.000,00
DASA3;1,36;;-1,41;0,22;0,08;27,68;9,06;-8,70;1,35;6,54;5,18;0,86;0,12;1,16;-0,12;1,37;-15,91;-5,99;4,25;0,38;0,62;0,69;28,55;;1.255.610,96;6,07;-0,97;-0,07;1.706.809.585,28
DESK3;8,22;0,45;11,87;0,69;0,24;61,68;30,39;6,85;2,67;5,82;3,15;0,81;0,81;2,07;-0,31;1,93;5,79;2,01;9,87;0,35;0,65;0,29;;;1.033.124,35;11,96;0,69;-0,53;952.757.060,70
DEXP3;8,44;6,24;5,59;0,91;0,58;16,76;11,44;7,56;3,69;3,73;0,04;0,01;0,42;1,27;-1,64;3,52;16,28;10,47;13,82;0,64;0,36;1,38;17,81;45,94;967.593,57;9,28;1,51;54,53;921.542.859,82
DEXP4;8,26;6,51;5,47;0,89;0,57;16,76;11,44;7,56;3,62;3,73;0,04;0,01;0,41;1,24;-1,61;3,52;16,28;10,47;13,82;0,64;0,36;1,38;17,81;45,94;32.732,59;9,28;1,51;53,37;921.542.859,82
DIRR3;15,38;7,09;11,60;3,63;0,69;37,81;22,06;18,19;9,57;9,55;-0,01;0,00;2,11;2,31;-1,27;2,93;31,32;5,97;16,48;0,19;0,79;0,33;18,09;47,02;59.106.312,22;4,23;1,33;0,24;8.005.290.000,00
DMMO3;1,76;;3,09;0,41;0,02;45,67;4,75;3,87;2,52;2,52;;;0,12;4,72;-0,02;;13,29;0,62;;0,05;0,95;0,16;51,46;;;4,29;0,57;0,01;949.254.731,04
DMVF3;4,58;;11,92;0,26;0,12;29,30;2,65;0,81;3,63;3,68;0,05;0,00;0,10;5,03;-0,18;1,08;2,15;1,03;6,44;0,48;0,52;1,27;353,03;;290.587,83;17,83;0,38;-0,42;231.761.016,36
DOHL3;6,50;0,15;-2.341,40;0,71;0,50;18,37;-2,31;-0,03;-34,24;-34,70;-4,44;0,09;0,79;1,05;-1,15;5,91;-0,03;-0,02;-1,75;0,70;0,30;0,63;4,67;;2.557,00;9,12;0,00;24,19;434.515.197,00
DOHL4;3,80;0,26;-1.368,82;0,42;0,29;18,37;-2,31;-0,03;-20,02;-34,70;-4,44;0,09;0,46;0,62;-0,67;5,91;-0,03;-0,02;-1,75;0,70;0,30;0,63;4,67;;12.893,91;9,12;0,00;14,14;434.515.197,00
DOTZ3;8,84;;152,55;-0,48;0,53;82,47;8,52;0,44;7,81;10,93;3,12;;0,67;-0,65;-1,02;0,37;-0,31;0,35;-6,49;-1,11;2,11;0,80;3,90;;103.026,43;-18,42;0,06;-1,50;117.766.285,52
DTCY3;2,80;;-35,70;46,31;5,10;29,04;-5,43;-13,20;-86,82;-152,22;9,66;-5,15;4,71;13,44;-59,59;1,71;-129,72;-14,29;-53,34;0,11;0,89;1,08;-12,65;;840,00;0,06;-0,08;0,44;58.116.335,80
DTCY4;62,60;;-798,18;1.035,38;114,04;29,04;-5,43;-13,20;-1.940,97;-152,22;9,66;-5,15;105,39;300,48;-1.332,33;1,71;-129,72;-14,29;-53,34;0,11;0,89;1,08;-12,65;;;0,06;-0,08;9,92;58.116.335,80
DXCO3;5,95;0,90;25,36;0,72;0,27;25,33;10,44;2,31;5,61;11,54;5,92;0,76;0,59;5,46;-0,37;1,22;2,83;1,07;5,42;0,38;0,61;0,46;10,44;-13,84;9.266.924,43;8,30;0,23;-0,39;4.882.369.163,70
EALT3;12,90;1,48;3,34;0,87;0,46;26,60;17,82;14,73;2,76;3,42;0,82;0,26;0,49;7,54;-0,77;1,18;26,11;13,77;18,53;0,53;0,47;0,93;13,53;38,80;46.408,00;14,78;3,86;0,07;273.037.500,00
EALT4;11,55;1,82;2,99;0,78;0,41;26,60;17,82;14,73;2,47;3,42;0,82;0,26;0,44;6,75;-0,69;1,18;26,11;13,77;18,53;0,53;0,47;0,93;13,53;38,80;205.493,09;14,78;3,86;0,06;273.037.500,00
ECOR3;8,14;3,79;7,50;1,50;0,17;39,40;35,59;7,21;1,52;6,87;5,35;5,28;0,54;-3,50;-0,20;0,72;19,99;2,31;11,00;0,12;0,88;0,32;20,09;;29.668.558,35;5,43;1,08;-0,78;5.668.160.583,36
ECPR3;90,25;;-9,87;1,21;0,62;;;;-17,12;-17,09;0,08;-0,01;;174,62;-0,62;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;;74,46;-9,14;0,14;171.908.947,31
ECPR4;90,74;;-9,92;1,22;0,62;;;;-17,21;-17,09;0,08;-0,01;;175,57;-0,63;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;;74,46;-9,14;0,14;171.908.947,31
EEEL3;294,77;;5,28;0,98;0,34;53,98;47,92;24,01;2,65;5,81;3,15;1,16;1,27;7,51;-0,41;1,33;18,48;6,34;12,34;0,34;0,66;0,26;13,69;6,47;;301,94;55,81;-0,80;2.840.511.499,76
EEEL4;410,00;;7,35;1,36;0,47;53,98;47,92;24,01;3,68;5,81;3,15;1,16;1,76;10,45;-0,57;1,33;18,48;6,34;12,34;0,34;0,66;0,26;13,69;6,47;;301,94;55,81;-1,11;2.840.511.499,76
EGIE3;40,80;5,06;11,06;2,70;0,62;50,13;53,16;25,27;5,26;8,64;3,39;1,74;2,80;12,78;-0,75;1,42;24,44;5,64;13,98;0,23;0,75;0,22;2,73;5,43;40.496.266,96;15,09;3,69;-0,36;33.289.851.792,00
EKTR3;49,00;9,67;9,85;4,07;0,77;27,89;22,83;10,08;4,35;7,38;3,12;2,92;0,99;15,31;-1,05;1,24;41,32;7,84;19,82;0,19;0,81;0,78;6,61;14,26;9.800,00;12,04;4,98;-2,74;9.291.466.181,93
EKTR4;47,01;11,07;9,45;3,90;0,74;27,89;22,83;10,08;4,17;7,38;3,12;2,92;0,95;14,69;-1,00;1,24;41,32;7,84;19,82;0,19;0,81;0,78;6,61;14,26;13.804,82;12,04;4,98;-2,62;9.291.466.181,93
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;48,92;7,19;17,03;0,95;0,41;45,23;42,34;15,18;6,11;8,34;2,19;0,34;2,59;4,87;-0,50;1,86;5,59;2,41;9,49;0,43;0,57;0,16;7,70;-9,12;272.268.485,52;51,42;2,87;0,35;113.722.554.071,20
ELET5;78,75;5,32;27,41;1,53;0,66;45,23;42,34;15,18;9,83;8,34;2,19;0,34;4,16;7,85;-0,81;1,86;5,59;2,41;9,49;0,43;0,57;0,16;7,70;-9,12;7.825,00;51,42;2,87;0,56;113.722.554.071,20
ELET6;51,72;7,48;18,01;1,01;0,43;45,23;42,34;15,18;6,46;8,34;2,19;0,34;2,73;5,15;-0,53;1,86;5,59;2,41;9,49;0,43;0,57;0,16;7,70;-9,12;52.362.298,96;51,42;2,87;0,37;113.722.554.071,20
ELMD3;31,00;0,64;39,74;4,53;1,39;49,42;24,62;8,95;14,44;17,04;2,60;0,82;3,55;10,24;-2,04;1,76;11,40;3,51;9,18;0,31;0,63;0,39;32,00;51,88;704.100,00;6,85;0,78;8,29;4.455.057.771,00
ELPL3;8,31;;2,40;0,42;0,08;18,31;13,47;4,83;0,86;4,14;3,28;1,62;0,12;-0,74;-0,11;0,66;17,63;3,46;17,05;0,20;0,80;0,72;6,92;5,89;;19,62;3,46;0,13;2.485.315.360,74
EMAE3;150,00;0,51;83,03;4,39;2,52;37,65;1,62;10,67;546,93;253,72;-24,41;-0,20;8,86;10,09;-3,57;6,96;5,28;3,04;-1,42;0,58;0,42;0,28;7,20;-6,35;15.070.000,00;34,18;1,81;-1,51;2.818.338.918,00
EMAE4;27,54;3,05;15,25;0,81;0,46;37,65;1,62;10,67;100,42;253,72;-24,41;-0,20;1,63;1,85;-0,65;6,96;5,28;3,04;-1,42;0,58;0,42;0,28;7,20;-6,35;85.220,43;34,18;1,81;-0,28;2.818.338.918,00
EMBR3;75,47;0,09;26,14;3,07;0,85;18,57;11,14;5,37;12,60;13,76;1,17;0,28;1,40;6,37;-1,84;1,33;11,75;3,25;13,29;0,28;0,70;0,60;27,61;;354.227.563,65;24,57;2,89;2,20;55.882.896.870,68
ENAT3;21,80;;10,29;1,29;0,46;24,54;56,10;25,34;4,65;5,12;0,47;0,13;2,61;1,31;-0,85;3,90;12,53;4,43;8,60;0,35;0,65;0,17;11,74;5,75;201.679.399,00;16,91;2,12;0,01;5.785.005.265,20
ENBR3;24,08;5,18;6,26;1,13;0,37;25,53;21,00;11,84;3,53;5,96;2,43;0,78;0,74;2,21;-0,70;1,54;18,09;5,89;14,13;0,33;0,64;0,50;2,76;10,81;;21,26;3,85;0,26;13.994.459.653,44
ENEV3;16,33;;-147,12;1,62;0,59;30,95;17,72;-1,40;11,61;17,23;5,62;0,79;2,06;11,91;-0,71;1,42;-1,10;-0,40;5,98;0,37;0,61;0,29;29,41;;285.253.659,04;10,06;-0,11;1,09;31.630.779.835,14
ENGI11;49,98;5,80;6,70;1,26;0,29;25,14;17,94;9,73;3,63;8,25;4,62;1,60;0,65;6,85;-0,37;1,23;18,74;4,30;9,65;0,23;0,71;0,44;11,12;49,62;118.953.743,70;39,81;7,46;0,16;22.885.088.931,35
ENGI3;14,42;4,02;9,67;1,81;0,42;25,14;17,94;9,73;5,24;8,25;4,62;1,60;0,94;9,88;-0,54;1,23;18,74;4,30;9,65;0,23;0,71;0,44;11,12;49,62;130.199,78;7,96;1,49;0,23;22.885.088.931,35
ENGI4;8,90;6,52;5,97;1,12;0,26;25,14;17,94;9,73;3,23;8,25;4,62;1,60;0,58;6,10;-0,33;1,23;18,74;4,30;9,65;0,23;0,71;0,44;11,12;49,62;155.976,83;7,96;1,49;0,14;22.885.088.931,35
ENJU3;0,95;;-9,40;0,64;0,46;56,11;-10,79;-7,80;-6,80;0,14;6,93;-0,65;0,73;1,22;-1,09;2,95;-6,77;-4,92;-10,05;0,73;0,27;0,63;37,65;;660.949,30;1,49;-0,10;0,15;194.767.090,50
ENMA3B;50,49;;9,71;1,96;0,73;28,31;18,54;12,94;6,78;;2,54;0,73;1,26;11,60;-0,97;1,34;20,20;7,54;14,17;0,37;0,63;0,58;10,37;5,70;;25,74;5,20;0,72;
ENMA6B;83,99;;16,15;3,26;1,22;28,31;18,54;12,94;11,27;;2,54;0,73;2,09;19,30;-1,62;1,34;20,20;7,54;14,17;0,37;0,63;0,58;10,37;5,70;;25,74;5,20;1,20;
ENMT3;51,00;9,10;10,92;2,68;0,75;26,14;19,20;11,91;6,77;10,63;3,69;1,46;1,30;9,36;-1,01;1,45;24,58;6,87;13,81;0,28;0,72;0,58;10,74;11,47;24.993,80;19,00;4,67;-0,38;11.452.863.219,00
ENMT4;53,00;8,76;11,35;2,79;0,78;26,14;19,20;11,91;7,04;10,63;3,69;1,46;1,35;9,73;-1,05;1,45;24,58;6,87;13,81;0,28;0,72;0,58;10,74;11,47;11.785,50;19,00;4,67;-0,40;11.452.863.219,00
EPAR3;4,40;41,76;13,25;1,60;1,15;19,76;-119,83;169,30;-18,72;-17,86;0,86;-0,07;22,43;14,74;-1,30;3,21;12,07;8,70;-24,67;0,72;0,28;0,05;-44,69;-12,59;25.515,65;2,75;0,33;-0,08;65.386.499,20
EQPA3;5,63;11,70;6,85;2,66;0,69;28,86;20,98;15,66;5,11;7,03;1,92;1,00;1,07;-122,16;-1,02;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;352.295,04;2,12;0,82;-0,40;12.443.633.213,27
EQPA5;6,25;10,54;7,60;2,95;0,77;28,86;20,98;15,66;5,67;7,03;1,92;1,00;1,19;-135,62;-1,13;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;0,00;2,12;0,82;-0,44;12.443.633.213,27
EQPA6;7,10;9,28;8,64;3,36;0,87;28,86;20,98;15,66;6,45;7,03;1,92;1,00;1,35;-154,06;-1,28;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;7.118,00;2,12;0,82;-0,50;12.443.633.213,27
EQPA7;6,52;10,10;7,93;3,08;0,80;28,86;20,98;15,66;5,92;7,03;1,92;1,00;1,24;-141,48;-1,18;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;685,00;2,12;0,82;-0,46;12.443.633.213,27
EQTL3;36,73;2,15;12,62;1,65;0,40;27,54;20,36;7,38;4,58;9,11;4,54;1,63;0,93;9,39;-0,50;1,24;13,05;3,13;11,31;0,24;0,72;0,42;19,27;8,63;233.642.728,30;22,30;2,91;0,19;46.114.699.531,52
ESPA3;1,22;0,14;45,85;0,51;0,20;32,97;14,50;0,92;2,91;7,06;4,15;0,72;0,42;1,31;-0,37;1,48;1,10;0,43;8,63;0,39;0,61;0,47;9,72;-28,38;366.412,13;2,41;0,03;-0,26;440.936.140,52
ESTR3;5,00;;-1,56;-0,07;0,11;39,41;-3,79;-16,12;-6,64;-26,37;-18,84;;0,25;-0,05;-0,18;0,15;-4,38;-7,31;1,28;-1,67;2,67;0,45;6,61;;1.751,00;-73,28;-3,21;0,47;45.806.500,00
ESTR4;6,00;;-1,87;-0,08;0,14;39,41;-3,79;-16,12;-7,97;-26,37;-18,84;;0,30;-0,06;-0,22;0,15;-4,38;-7,31;1,28;-1,67;2,67;0,45;6,61;;17.167,82;-73,28;-3,21;0,57;45.806.500,00
ETER3;4,85;1,83;6,41;0,36;0,22;21,04;2,51;3,95;10,10;15,01;4,91;0,18;0,25;1,39;-0,37;1,65;5,65;3,44;-1,26;0,61;0,39;0,87;18,91;;373.199,22;13,38;0,76;-0,11;299.616.388,75
EUCA3;19,86;3,37;7,11;0,67;0,39;35,05;14,79;8,47;4,07;5,01;1,21;0,20;0,60;1,99;-0,61;2,11;9,49;5,45;10,01;0,57;0,43;0,64;13,37;31,55;8.608,20;29,45;2,79;-0,19;1.714.854.465,48
EUCA4;17,83;4,12;6,38;0,61;0,35;35,05;14,79;8,47;3,65;5,01;1,21;0,20;0,54;1,78;-0,55;2,11;9,49;5,45;10,01;0,57;0,43;0,64;13,37;31,55;536.615,83;29,45;2,79;-0,17;1.714.854.465,48
EVEN3;7,93;5,04;-75,26;0,84;0,31;27,87;0,98;-1,41;108,50;122,34;13,85;0,11;1,06;0,51;-1,31;4,80;-1,11;-0,41;-0,22;0,37;0,58;0,29;2,43;;4.241.497,96;9,48;-0,11;0,70;1.586.000.000,00
EZTC3;17,62;7,82;7,89;0,78;0,55;37,76;25,19;29,61;9,28;10,09;0,81;0,07;2,34;1,39;-1,00;9,37;9,83;7,02;5,71;0,71;0,27;0,24;14,17;11,90;16.429.807,74;22,70;2,23;0,09;3.893.827.994,86
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FESA3;12,08;3,36;15,66;1,27;1,00;17,41;4,02;11,38;44,34;24,29;-7,01;-0,20;1,78;3,34;-1,72;3,46;8,09;6,37;2,54;0,79;0,21;0,56;11,82;4,26;3.586,82;9,54;0,77;0,79;3.011.405.500,00
FESA4;6,75;7,25;8,75;0,71;0,56;17,41;4,02;11,38;24,78;24,29;-7,01;-0,20;1,00;1,87;-0,96;3,46;8,09;6,37;2,54;0,79;0,21;0,56;11,82;4,26;3.368.444,61;9,54;0,77;0,44;3.011.405.500,00
FHER3;4,10;;-0,35;-0,20;0,07;3,26;-5,22;-14,16;-0,94;0,24;1,18;;0,05;-0,56;-0,26;0,87;-57,04;-18,75;47,70;-0,33;1,33;1,32;31,29;;21.714,48;-20,73;-11,83;-0,04;220.814.864,40
FICT3;3,15;;-3,14;-7,64;14,46;94,10;23,53;121,30;-16,17;-17,12;-0,94;;;-64,92;-17,09;0,41;-243,57;-460,83;1.174,00;-1,89;2,89;-3,80;;;44.527,17;-0,41;-1,00;0,01;74.985.428,70
FIEI3;20,00;;-96,31;0,62;0,46;58,31;-10,64;-22,97;-207,91;-261,33;-53,42;0,16;22,12;4,99;-0,58;1,81;-0,64;-0,48;-0,49;0,74;0,26;0,02;-40,55;;31.290,67;32,25;-0,21;1,00;48.443.060,00
FIGE3;11,94;;2,13;0,16;0,15;100,00;92,61;63,32;1,46;0,49;;;1,35;14.112,70;-0,15;;7,41;7,23;;0,97;0,03;0,11;6,80;11,25;0,00;75,50;5,60;0,11;9.457.960,56
FIGE4;0,00;;0,00;0,00;0,00;100,00;92,61;63,32;0,00;0,49;;;0,00;0,00;0,00;;7,41;7,23;;0,97;0,03;0,11;6,80;11,25;;75,50;5,60;0,00;9.457.960,56
FIQE3;4,61;5,84;9,37;1,32;0,72;50,88;26,25;16,54;5,90;6,74;0,83;0,19;1,55;8,43;-0,95;1,56;14,08;7,73;9,07;0,55;0,45;0,47;44,39;37,24;1.543.204,30;3,50;0,49;-0,29;1.669.048.697,49
FLEX3;0,00;;0,00;0,00;0,00;19,49;-100,31;-141,80;0,00;-0,43;-0,43;;0,00;0,00;0,00;0,11;-81,00;-290,31;83,68;-3,58;4,58;2,05;-5,08;;;-132,45;-107,28;0,00;0,00
FLRY3;15,58;6,36;14,06;1,58;0,65;26,92;15,06;7,73;7,22;9,99;2,78;0,61;1,09;3,25;-0,98;2,51;11,27;4,64;9,10;0,41;0,58;0,60;21,48;14,18;45.550.120,17;9,83;1,11;9,14;8.525.236.185,08
FNCN3;14,25;;-0,04;0,03;0,00;-82,62;-98,66;-59,20;-0,02;-0,02;;;0,02;0,01;-0,02;1,56;-65,31;-10,62;;0,16;0,84;0,18;187,45;;;555,08;-362,52;0,00;13.021.336,50
FRAS3;22,30;2,75;18,59;2,86;0,94;33,43;14,24;6,95;9,08;11,88;2,80;0,88;1,29;3,56;-1,80;2,24;15,40;5,07;12,27;0,33;0,67;0,73;23,77;55,58;8.722.797,39;7,79;1,20;-23,61;6.251.472.529,30
FRIO3;229,99;;141,30;4,11;0,73;17,24;7,81;0,43;7,73;11,38;3,64;1,94;0,60;4,90;-2,36;1,28;2,91;0,52;12,52;0,18;0,78;1,21;8,13;-14,03;0,00;55,90;1,63;-0,75;1.445.784.527,07
FRTA3;1,31;;-0,49;-0,04;0,09;16,57;-16,43;-72,29;-2,17;-56,86;-54,68;;0,36;-0,03;-0,10;0,03;-7,17;-17,77;17,57;-2,48;3,48;0,25;7,62;;;-36,95;-2,65;-0,11;2.690.223,86
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;1,79;;-8,06;0,28;0,26;100,00;312,74;381,68;-9,84;-11,81;-1,97;0,06;;-6,17;-0,26;0,12;-3,41;-3,20;-2,64;0,94;0,06;-0,01;;;47.885,78;6,50;-0,22;0,10;205.950.934,52
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40
GEPA3;34,00;20,63;10,70;1,83;0,90;43,73;40,60;24,02;6,33;6,71;0,13;0,04;2,57;-13,30;-1,14;0,76;17,08;8,43;14,05;0,49;0,51;0,35;1,08;3,23;15.083,27;18,60;3,18;-0,88;3.335.383.555,56
GEPA4;35,98;19,49;11,33;1,93;0,95;43,73;40,60;24,02;6,70;6,71;0,13;0,04;2,72;-14,07;-1,21;0,76;17,08;8,43;14,05;0,49;0,51;0,35;1,08;3,23;33.081,63;18,60;3,18;-0,93;3.335.383.555,56
GETT11;10,00;;31,44;5,16;0,34;41,43;18,41;17,71;30,25;;0,99;0,17;5,57;13,05;-8,16;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;0,00;1,94;0,32;0,47;
GETT3;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,11;
GETT4;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,11;
GFSA3;12,11;;-3,64;0,07;0,03;-8,21;-3,09;-3,83;-4,51;-52,07;-47,56;0,71;0,14;0,12;-0,06;1,62;-1,86;-0,72;-4,60;0,39;0,61;0,19;20,38;;4.791.667,00;179,36;-3,33;0,19;135.174.447,87
GGBR3;15,33;4,17;9,44;0,56;0,36;12,41;8,66;4,73;5,16;6,99;1,52;0,17;0,45;1,42;-0,58;2,89;5,95;3,76;6,18;0,63;0,37;0,80;11,07;22,12;452.564,35;27,27;1,62;-0,27;32.737.642.460,37
GGBR4;16,77;3,82;10,33;0,61;0,39;12,41;8,66;4,73;5,64;6,99;1,52;0,17;0,49;1,55;-0,63;2,89;5,95;3,76;6,18;0,63;0,37;0,80;11,07;22,12;132.532.129,74;27,27;1,62;-0,29;32.737.642.460,37
GGPS3;18,60;1,74;19,39;3,37;0,89;14,47;8,31;3,91;9,12;10,75;1,63;0,60;0,76;3,01;-1,83;2,33;17,38;4,57;13,39;0,26;0,74;1,17;27,93;25,07;31.493.880,22;5,52;0,96;-6,77;12.597.421.057,20
GMAT3;7,09;3,05;11,27;1,56;0,78;22,93;6,92;4,14;6,74;7,20;0,46;0,11;0,47;2,36;-1,86;2,34;13,84;6,94;18,19;0,50;0,49;1,68;31,90;33,18;23.455.044,26;4,54;0,63;0,90;15.941.651.123,06
GNDI3;66,95;;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;;11,47;-0,02;35,34;41.526.443.086,05
GOAU3;9,41;3,61;8,31;0,48;0,11;12,41;8,64;1,63;1,57;3,10;1,52;0,47;0,14;0,43;-0,17;2,89;5,81;1,29;6,66;0,22;0,37;0,80;11,07;21,50;268.962,17;19,50;1,13;-0,24;9.438.774.860,06
GOAU4;9,55;3,56;8,43;0,49;0,11;12,41;8,64;1,63;1,59;3,10;1,52;0,47;0,14;0,43;-0,18;2,89;5,81;1,29;6,66;0,22;0,37;0,80;11,07;21,50;45.904.370,78;19,50;1,13;-0,24;9.438.774.860,06
GOLL4;0,80;;-1.201,75;-462,30;280,60;24,31;-3,85;-29,13;-9.096,66;-1.209,69;-15,43;;350,11;-1.687,93;-406,79;0,65;-38,47;-23,35;-713,14;-0,61;1,61;0,80;6,65;;39.602.008,00;0,00;0,00;-8,45;962.683.405.967,82
GPAR3;15,05;;31,46;1,49;1,36;55,49;-7,86;114,89;-460,14;-369,10;91,04;-0,29;36,15;4,10;-2,08;27,17;4,74;4,33;-2,27;0,91;0,09;0,04;-31,17;-9,42;1.505,00;10,10;0,48;-0,39;1.199.131.355,10
GPIV33;4,42;;-2,31;0,23;0,12;100,00;346,80;157,05;-1,04;0,25;1,29;-0,28;;0,89;-0,15;3,34;-9,85;-5,19;-13,20;0,53;0,14;-0,03;;;308.564,00;19,47;-1,92;0,01;299.388.200,54
GRAO3;0,00;;0,00;0,00;0,00;4,40;3,89;1,28;0,00;1,51;1,51;1,18;0,00;0,00;0,00;0,92;25,93;4,44;21,91;0,17;0,76;3,46;41,49;84,79;;1,82;0,47;0,00;0,00
GRND3;5,28;11,04;5,87;1,19;1,07;47,38;19,68;29,72;8,87;6,41;-2,47;-0,33;1,75;1,91;-3,09;6,97;20,17;18,20;10,73;0,90;0,10;0,61;4,88;10,38;7.903.482,35;4,46;0,90;0,14;4.763.404.800,00
GSHP3;2,94;;-0,02;0,00;0,00;67,17;-47,19;-147,93;-0,06;-23,79;-23,72;;0,03;-0,11;-0,01;0,76;-20,54;-23,62;-13,47;-1,15;2,15;0,16;5,33;;14.685,05;-694,10;-142,56;0,00;5.670.580,86
GUAR3;10,09;1,17;12,24;0,91;0,37;59,87;8,46;4,05;5,85;6,75;0,90;0,14;0,50;1,83;-0,99;1,48;7,45;3,04;9,15;0,41;0,59;0,75;4,29;-7,03;7.455.940,91;11,07;0,82;0,04;5.036.928.000,00
HAGA3;1,82;;24,91;-0,42;0,32;21,27;-5,59;3,01;-13,44;7,50;17,69;;0,75;0,61;-2,91;2,46;-1,70;1,30;6,17;-0,76;1,76;0,43;4,63;-19,07;6.760,29;-4,30;0,07;-0,33;16.422.000,22
HAGA4;1,16;;15,88;-0,27;0,21;21,27;-5,59;3,01;-8,56;7,50;17,69;;0,48;0,39;-1,86;2,46;-1,70;1,30;6,17;-0,76;1,76;0,43;4,63;-19,07;8.284,59;-4,30;0,07;-0,21;16.422.000,22
